10014563,Chandola Union Centre,20,Chittagong,19,Comilla,0,Brahmanpara ,Brahmmanpara,0,Chandola ,u10014563@union.dghs.gov.bd
10014564,Dulalpur Union Centre,20,Chittagong,19,Comilla,0,Brahmanpara ,Brahmmanpara,0,Dulalpur ,u10014564@union.dghs.gov.bd
10014565,Madhobpur Union Centre,20,Chittagong,19,Comilla,0,Brahmanpara ,Brahmmanpara,0,Madhobpur ,u10014565@union.dghs.gov.bd
10014566,Malapara Union Centre,20,Chittagong,19,Comilla,0,Brahmanpara ,Brahmmanpara,0,Malapara ,u10014566@union.dghs.gov.bd
10014567,Shahebabad Union Centre,20,Chittagong,19,Comilla,0,Brahmanpara ,Brahmmanpara,0,Shahebabad ,u10014567@union.dghs.gov.bd
10014568,Shidlai Union Centre,20,Chittagong,19,Comilla,0,Brahmanpara ,Brahmmanpara,0,Shidlai ,u10014568@union.dghs.gov.bd
10014569,Shoshidol Union Centre,20,Chittagong,19,Comilla,0,Brahmanpara ,Brahmmanpara,0,Shoshidol ,u10014569@union.dghs.gov.bd
10014570,Bakshimul Union Centre,20,Chittagong,19,Comilla,0,Burichong ,Burichong,0,Bakshimul ,u10014570@union.dghs.gov.bd
10014571,Burichong Union Centre,20,Chittagong,19,Comilla,0,Burichong ,Burichong,0,Burichong ,u10014571@union.dghs.gov.bd
10014572,Moinamoti Union Centre,20,Chittagong,19,Comilla,0,Burichong ,Burichong,0,Moinamoti ,u10014572@union.dghs.gov.bd
10014573,Mokam Union Centre,20,Chittagong,19,Comilla,0,Burichong ,Burichong,0,Mokam ,u10014573@union.dghs.gov.bd
10014574,Razapur Union Centre,20,Chittagong,19,Comilla,0,Burichong ,Burichong,0,Razapur ,u10014574@union.dghs.gov.bd
10014575,Sholonol Union Centre,20,Chittagong,19,Comilla,0,Burichong ,Burichong,0,Sholonol ,u10014575@union.dghs.gov.bd
10014576,Varella Union Centre,20,Chittagong,19,Comilla,0,Burichong ,Burichong,0,Varella ,u10014576@union.dghs.gov.bd
10014577,Barera Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Barera ,u10014577@union.dghs.gov.bd
10014578,Batagashi Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Batagashi ,u10014578@union.dghs.gov.bd
10014579,Borkoit Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Borkoit ,u10014579@union.dghs.gov.bd
10014580,Etbarpur Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Etbarpur ,u10014580@union.dghs.gov.bd
10014581,Ghollai Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Ghollai ,u10014581@union.dghs.gov.bd
10014582,Keronkhal Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Keronkhal ,u10014582@union.dghs.gov.bd
10014583,Madaia Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Madaia ,u10014583@union.dghs.gov.bd
10014584,Maiskhar Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Maiskhar ,u10014584@union.dghs.gov.bd
10014585,Shuhilpur Union Centre,20,Chittagong,19,Comilla,0,Chandina ,Chandina,0,Shuhilpur ,u10014585@union.dghs.gov.bd
10014586,Choddogram Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Choddogram ,u10014586@union.dghs.gov.bd
10014587,Gulpasha Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Gulpasha ,u10014587@union.dghs.gov.bd
10014588,Gunoboti Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Gunoboti ,u10014588@union.dghs.gov.bd
10014589,Jogonnat Dighi Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Jogonnat Dighi ,u10014589@union.dghs.gov.bd
10014590,Kongkapoit Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Kongkapoit ,u10014590@union.dghs.gov.bd
10014591,Munshirhaat Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Munshirhaat ,u10014591@union.dghs.gov.bd
10014592,Shuvopur Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Shuvopur ,u10014592@union.dghs.gov.bd
10014593,Sripur Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Sripur ,u10014593@union.dghs.gov.bd
10014594,Uzirpur Union Centre,20,Chittagong,19,Comilla,0,Choddogram ,Chaddagram,0,Uzirpur ,u10014594@union.dghs.gov.bd
10014595,Borokanta Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Borokanta ,u10014595@union.dghs.gov.bd
10014596,Boroshalgor Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Boroshalgor ,u10014596@union.dghs.gov.bd
10014597,Debiddar Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Debiddar ,u10014597@union.dghs.gov.bd
10014598,Dhamti (South) Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Dhamti (South) ,u10014598@union.dghs.gov.bd
10014599,Fotehabad Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Fotehabad ,u10014599@union.dghs.gov.bd
10014600,Gunaighor (North) Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Gunaighor (North) ,u10014600@union.dghs.gov.bd
10014601,Gunaighor (South) Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Gunaighor (South) ,u10014601@union.dghs.gov.bd
10014602,Mohonpur Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Mohonpur ,u10014602@union.dghs.gov.bd
10014603,Razameher Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Razameher ,u10014603@union.dghs.gov.bd
10014604,Usuppur Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Usuppur ,u10014604@union.dghs.gov.bd
10014605,Vani Union Centre,20,Chittagong,19,Comilla,0,Dabiddar ,Debidwar,0,Vani ,u10014605@union.dghs.gov.bd
10014606,Barpara Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Barpara ,u10014606@union.dghs.gov.bd
10014607,Biteshshor Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Biteshshor ,u10014607@union.dghs.gov.bd
10014608,Dawdkandi (South) Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Dawdkandi (South) ,u10014608@union.dghs.gov.bd
10014609,Dowlotpur Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Dowlotpur ,u10014609@union.dghs.gov.bd
10014610,Eliotgonj (North) Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Eliotgonj (North) ,u10014610@union.dghs.gov.bd
10014611,Goalmari Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Goalmari ,u10014611@union.dghs.gov.bd
10014612,Mohammadpur (East) Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Mohammadpur (East) ,u10014612@union.dghs.gov.bd
10014613,podua Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,podua ,u10014613@union.dghs.gov.bd
10014614,Showndolpur Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Showndolpur ,u10014614@union.dghs.gov.bd
10014615,Zingatoli Union Centre,20,Chittagong,19,Comilla,0,Dawdkandi ,Daudkandi,0,Zingatoli ,u10014615@union.dghs.gov.bd
10014616,Asadnagar Union Centre,20,Chittagong,19,Comilla,0,Homna ,Homna,0,Asadnagar ,u10014616@union.dghs.gov.bd
10014617,Dulalpur Union Centre,20,Chittagong,19,Comilla,0,Homna ,Homna,0,Dulalpur ,u10014617@union.dghs.gov.bd
10014618,Gagutia Union Centre,20,Chittagong,19,Comilla,0,Homna ,Homna,0,Gagutia ,u10014618@union.dghs.gov.bd
10014619,Gharmora Union Centre,20,Chittagong,19,Comilla,0,Homna ,Homna,0,Gharmora ,u10014619@union.dghs.gov.bd
10014620,Homna Union Centre,20,Chittagong,19,Comilla,0,Homna ,Homna,0,Homna ,u10014620@union.dghs.gov.bd
10014621,Joypur Union Centre,20,Chittagong,19,Comilla,0,Homna ,Homna,0,Joypur ,u10014621@union.dghs.gov.bd
10014622,Motha Vanga Union Centre,20,Chittagong,19,Comilla,0,Homna ,Homna,0,Motha Vanga ,u10014622@union.dghs.gov.bd
10014623,Nikholi Union Centre,20,Chittagong,19,Comilla,0,Homna ,Homna,0,Nikholi ,u10014623@union.dghs.gov.bd
10014624,Ajgora Union Centre,20,Chittagong,19,Comilla,0,Laksham ,Laksham,0,Ajgora ,u10014624@union.dghs.gov.bd
10014625,Bakhoi Union Centre,20,Chittagong,19,Comilla,0,Laksham ,Laksham,0,Bakhoi ,u10014625@union.dghs.gov.bd
10014626,Gobindopur Union Centre,20,Chittagong,19,Comilla,0,Laksham ,Laksham,0,Gobindopur ,u10014626@union.dghs.gov.bd
10014627,Uttorda Union Centre,20,Chittagong,19,Comilla,0,Laksham ,Laksham,0,Uttorda ,u10014627@union.dghs.gov.bd
10014628,Borkanda Union Centre,20,Chittagong,19,Comilla,0,Meghna ,Meghna,0,Borkanda ,u10014628@union.dghs.gov.bd
10014629,Chalivanga Union Centre,20,Chittagong,19,Comilla,0,Meghna ,Meghna,0,Chalivanga ,u10014629@union.dghs.gov.bd
10014630,Chondonpur Union Centre,20,Chittagong,19,Comilla,0,Meghna ,Meghna,0,Chondonpur ,u10014630@union.dghs.gov.bd
10014631,Gobindapur Union Centre,20,Chittagong,19,Comilla,0,Meghna ,Meghna,0,Gobindapur ,u10014631@union.dghs.gov.bd
10014632,Luterchar Union Centre,20,Chittagong,19,Comilla,0,Meghna ,Meghna,0,Luterchar ,u10014632@union.dghs.gov.bd
10014633,Manikarchar Union Centre,20,Chittagong,19,Comilla,0,Meghna ,Meghna,0,Manikarchar ,u10014633@union.dghs.gov.bd
10014634,Radhanogor Union Centre,20,Chittagong,19,Comilla,0,Meghna ,Meghna,0,Radhanogor ,u10014634@union.dghs.gov.bd
10014635,Baishgaown Union Centre,20,Chittagong,19,Comilla,0,Monohorgonj ,Monoharganj,0,Baishgaown ,u10014635@union.dghs.gov.bd
10014636,Hasnabad Union Centre,20,Chittagong,19,Comilla,0,Monohorgonj ,Monoharganj,0,Hasnabad ,u10014636@union.dghs.gov.bd
10014637,Khila Union Centre,20,Chittagong,19,Comilla,0,Monohorgonj ,Monoharganj,0,Khila ,u10014637@union.dghs.gov.bd
10014638,Lakkonpur Union Centre,20,Chittagong,19,Comilla,0,Monohorgonj ,Monoharganj,0,Lakkonpur ,u10014638@union.dghs.gov.bd
10014639,Shoroshpur Union Centre,20,Chittagong,19,Comilla,0,Monohorgonj ,Monoharganj,0,Shoroshpur ,u10014639@union.dghs.gov.bd
10014640,Uttor Hawla Union Centre,20,Chittagong,19,Comilla,0,Monohorgonj ,Monoharganj,0,Uttor Hawla ,u10014640@union.dghs.gov.bd
10014641,Zolom (North) Union Centre,20,Chittagong,19,Comilla,0,Monohorgonj ,Monoharganj,0,Zolom (North) ,u10014641@union.dghs.gov.bd
10014642,Zolom (South) Union Centre,20,Chittagong,19,Comilla,0,Monohorgonj ,Monoharganj,0,Zolom (South) ,u10014642@union.dghs.gov.bd
10014643,Akobpur Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Akobpur ,u10014643@union.dghs.gov.bd
10014644,Chaliakandi Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Chaliakandi ,u10014644@union.dghs.gov.bd
10014645,Chapitola Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Chapitola ,u10014645@union.dghs.gov.bd
10014646,Dhamgor Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Dhamgor ,u10014646@union.dghs.gov.bd
10014647,Dharra Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Dharra ,u10014647@union.dghs.gov.bd
10014648,Jatrapur Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Jatrapur ,u10014648@union.dghs.gov.bd
10014649,Kamalla Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Kamalla ,u10014649@union.dghs.gov.bd
10014650,Muradnagar Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Muradnagar ,u10014650@union.dghs.gov.bd
10014651,Nabipur (West) Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Nabipur (West) ,u10014651@union.dghs.gov.bd
10014652,Pharpur Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Pharpur ,u10014652@union.dghs.gov.bd
10014653,Purbodhoir (east) Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Purbodhoir (east) ,u10014653@union.dghs.gov.bd
10014654,Purbodhoir (West) Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Purbodhoir (West) ,u10014654@union.dghs.gov.bd
10014655,Ramchandrapur(South) Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Ramchandrapur(South) ,u10014655@union.dghs.gov.bd
10014656,Tongki Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Tongki ,u10014656@union.dghs.gov.bd
10014657,Vangora (east) Union Centre,20,Chittagong,19,Comilla,0,Muradnagar ,Muradnagar,0,Vangora (east) ,u10014657@union.dghs.gov.bd
10014658,Adra Union Centre,20,Chittagong,19,Comilla,0,Nangolkort ,Nangolkot,0,Adra ,u10014658@union.dghs.gov.bd
10014659,Jodda Union Centre,20,Chittagong,19,Comilla,0,Nangolkort ,Nangolkot,0,Jodda ,u10014659@union.dghs.gov.bd
10014660,Moukara Union Centre,20,Chittagong,19,Comilla,0,Nangolkort ,Nangolkot,0,Moukara ,u10014660@union.dghs.gov.bd
10014661,Nangolkort Union Centre,20,Chittagong,19,Comilla,0,Nangolkort ,Nangolkot,0,Nangolkort ,u10014661@union.dghs.gov.bd
10014662,Peria Union Centre,20,Chittagong,19,Comilla,0,Nangolkort ,Nangolkot,0,Peria ,u10014662@union.dghs.gov.bd
10014663,Raikot Union Centre,20,Chittagong,19,Comilla,0,Nangolkort ,Nangolkot,0,Raikot ,u10014663@union.dghs.gov.bd
10014664,Shatbaria Union Centre,20,Chittagong,19,Comilla,0,Nangolkort ,Nangolkot,0,Shatbaria ,u10014664@union.dghs.gov.bd
10014665,Amratoli Union Centre,20,Chittagong,19,Comilla,0,Sadar ,Comilla Sadar,0,Amratoli ,u10014665@union.dghs.gov.bd
10014666,Durgapur (North) Union Centre,20,Chittagong,19,Comilla,0,Sadar ,Comilla Sadar,0,Durgapur (North) ,u10014666@union.dghs.gov.bd
10014667,Durgapur (South) Union Centre,20,Chittagong,19,Comilla,0,Sadar ,Comilla Sadar,0,Durgapur (South) ,u10014667@union.dghs.gov.bd
10014668,Kalirbazar Union Centre,20,Chittagong,19,Comilla,0,Sadar ,Comilla Sadar,0,Kalirbazar ,u10014668@union.dghs.gov.bd
10014669,Pasthubi Union Centre,20,Chittagong,19,Comilla,0,Sadar ,Comilla Sadar,0,Pasthubi ,u10014669@union.dghs.gov.bd
10014670,Barpara Union Centre,20,Chittagong,19,Comilla,0,Sadar (South) ,Comilla Sadar Daxin,0,Barpara ,u10014670@union.dghs.gov.bd
10014671,Belghor Union Centre,20,Chittagong,19,Comilla,0,Sadar (South) ,Comilla Sadar Daxin,0,Belghor ,u10014671@union.dghs.gov.bd
10014672,Bijoypur Union Centre,20,Chittagong,19,Comilla,0,Sadar (South) ,Comilla Sadar Daxin,0,Bijoypur ,u10014672@union.dghs.gov.bd
10014673,Choara Union Centre,20,Chittagong,19,Comilla,0,Sadar (South) ,Comilla Sadar Daxin,0,Choara ,u10014673@union.dghs.gov.bd
10014674,Goliara Union Centre,20,Chittagong,19,Comilla,0,Sadar (South) ,Comilla Sadar Daxin,0,Goliara ,u10014674@union.dghs.gov.bd
10014675,Jorkanon (East) Union Centre,20,Chittagong,19,Comilla,0,Sadar (South) ,Comilla Sadar Daxin,0,Jorkanon (East) ,u10014675@union.dghs.gov.bd
10014676,Jorkanon (West) Union Centre,20,Chittagong,19,Comilla,0,Sadar (South) ,Comilla Sadar Daxin,0,Jorkanon (West) ,u10014676@union.dghs.gov.bd
10014677,Perul Union Centre,20,Chittagong,19,Comilla,0,Sadar (South) ,Comilla Sadar Daxin,0,Perul ,u10014677@union.dghs.gov.bd
10014678,Bolrampur Union Centre,20,Chittagong,19,Comilla,0,Titash ,Titas,0,Bolrampur ,u10014678@union.dghs.gov.bd
10014679,Kolakandi Union Centre,20,Chittagong,19,Comilla,0,Titash ,Titas,0,Kolakandi ,u10014679@union.dghs.gov.bd
10014680,Korikandhi Union Centre,20,Chittagong,19,Comilla,0,Titash ,Titas,0,Korikandhi ,u10014680@union.dghs.gov.bd
10014681,Shatani Union Centre,20,Chittagong,19,Comilla,0,Titash ,Titas,0,Shatani ,u10014681@union.dghs.gov.bd
10014682,Vitikandi Union Centre,20,Chittagong,19,Comilla,0,Titash ,Titas,0,Vitikandi ,u10014682@union.dghs.gov.bd
10014683,Ziar kandi Union Centre,20,Chittagong,19,Comilla,0,Titash ,Titas,0,Ziar kandi ,u10014683@union.dghs.gov.bd
10014684,Bomo khil chari Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Bomo khil chari ,u10014684@union.dghs.gov.bd
10014685,Boritoli Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Boritoli ,u10014685@union.dghs.gov.bd
10014686,Chingga Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Chingga ,u10014686@union.dghs.gov.bd
10014687,Dhamosia Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Dhamosia ,u10014687@union.dghs.gov.bd
10014688,Dolahazara Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Dolahazara ,u10014688@union.dghs.gov.bd
10014689,Fasiakhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Fasiakhali ,u10014689@union.dghs.gov.bd
10014690,kearbil Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,kearbil ,u10014690@union.dghs.gov.bd
10014691,Khakra Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Khakra ,u10014691@union.dghs.gov.bd
10014692,Khotakhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Khotakhali ,u10014692@union.dghs.gov.bd
10014693,Konakhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Konakhali ,u10014693@union.dghs.gov.bd
10014694,Porshim Baro Vawla Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Porshim Baro Vawla ,u10014694@union.dghs.gov.bd
10014695,Purbo Baro Vawla Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Purbo Baro Vawla ,u10014695@union.dghs.gov.bd
10014696,Shaharbil Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Shaharbil ,u10014696@union.dghs.gov.bd
10014697,Shakarchar Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Shakarchar ,u10014697@union.dghs.gov.bd
10014698,Sowrajpur Manikpur Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Sowrajpur Manikpur ,u10014698@union.dghs.gov.bd
10014699,Vawla Manik Char Union Centre,20,Chittagong,22,Cox's Bazar,0,Chakria ,Chakaria,0,Vawla Manik Char ,u10014699@union.dghs.gov.bd
10014700,Ali Akbar del Union Centre,20,Chittagong,22,Cox's Bazar,0,Kutubdia ,Kutubdia,0,Ali Akbar del ,u10014700@union.dghs.gov.bd
10014701,Boro gov Union Centre,20,Chittagong,22,Cox's Bazar,0,Kutubdia ,Kutubdia,0,Boro gov ,u10014701@union.dghs.gov.bd
10014702,Dhokin Dorong Union Centre,20,Chittagong,22,Cox's Bazar,0,Kutubdia ,Kutubdia,0,Dhokin Dorong ,u10014702@union.dghs.gov.bd
10014703,Koiarbil Union Centre,20,Chittagong,22,Cox's Bazar,0,Kutubdia ,Kutubdia,0,Koiarbil ,u10014703@union.dghs.gov.bd
10014704,Lamsa Khali Union Centre,20,Chittagong,22,Cox's Bazar,0,Kutubdia ,Kutubdia,0,Lamsa Khali ,u10014704@union.dghs.gov.bd
10014705,Uttar Dorong Union Centre,20,Chittagong,22,Cox's Bazar,0,Kutubdia ,Kutubdia,0,Uttar Dorong ,u10014705@union.dghs.gov.bd
10014706,Boro Moheshkhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Moheshkhali ,Moheshkhali,0,Boro Moheshkhali ,u10014706@union.dghs.gov.bd
10014707,Dolrata Union Centre,20,Chittagong,22,Cox's Bazar,0,Moheshkhali ,Moheshkhali,0,Dolrata ,u10014707@union.dghs.gov.bd
10014708,Hoanok Union Centre,20,Chittagong,22,Cox's Bazar,0,Moheshkhali ,Moheshkhali,0,Hoanok ,u10014708@union.dghs.gov.bd
10014709,Kutub jami Union Centre,20,Chittagong,22,Cox's Bazar,0,Moheshkhali ,Moheshkhali,0,Kutub jami ,u10014709@union.dghs.gov.bd
10014710,Matarbari Union Centre,20,Chittagong,22,Cox's Bazar,0,Moheshkhali ,Moheshkhali,0,Matarbari ,u10014710@union.dghs.gov.bd
10014711,Shaflapur Union Centre,20,Chittagong,22,Cox's Bazar,0,Moheshkhali ,Moheshkhali,0,Shaflapur ,u10014711@union.dghs.gov.bd
10014712,Soto Moheshkhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Moheshkhali ,Moheshkhali,0,Soto Moheshkhali ,u10014712@union.dghs.gov.bd
10014713,Mognama Union Centre,20,Chittagong,22,Cox's Bazar,0,Pakua ,Pakua,0,Mognama ,u10014713@union.dghs.gov.bd
10014714,Pakua Union Centre,20,Chittagong,22,Cox's Bazar,0,Pakua ,Pakua,0,Pakua ,u10014714@union.dghs.gov.bd
10014715,Rajakhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Pakua ,Pakua,0,Rajakhali ,u10014715@union.dghs.gov.bd
10014716,Shilkhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Pakua ,Pakua,0,Shilkhali ,u10014716@union.dghs.gov.bd
10014717,Toitong Union Centre,20,Chittagong,22,Cox's Bazar,0,Pakua ,Pakua,0,Toitong ,u10014717@union.dghs.gov.bd
10014718,Uzanthia Union Centre,20,Chittagong,22,Cox's Bazar,0,Pakua ,Pakua,0,Uzanthia ,u10014718@union.dghs.gov.bd
10014719,Chakmarkol Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Chakmarkol ,u10014719@union.dghs.gov.bd
10014720,Dhakin Mitachari Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Dhakin Mitachari ,u10014720@union.dghs.gov.bd
10014721,Eidgar Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Eidgar ,u10014721@union.dghs.gov.bd
10014722,Joarinala Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Joarinala ,u10014722@union.dghs.gov.bd
10014723,Kawarkhop Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Kawarkhop ,u10014723@union.dghs.gov.bd
10014724,Khuniapalong Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Khuniapalong ,u10014724@union.dghs.gov.bd
10014725,Kochchopia Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Kochchopia ,u10014725@union.dghs.gov.bd
10014726,Rashidnagar Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Rashidnagar ,u10014726@union.dghs.gov.bd
10014727,Razarkul Union Centre,20,Chittagong,22,Cox's Bazar,0,Ramu ,Ramu,0,Razarkul ,u10014727@union.dghs.gov.bd
10014728,Chowfaldandi Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,Chowfaldandi ,u10014728@union.dghs.gov.bd
10014729,Islamabad Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,Islamabad ,u10014729@union.dghs.gov.bd
10014730,Islampur Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,Islampur ,u10014730@union.dghs.gov.bd
10014731,Jalalabad Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,Jalalabad ,u10014731@union.dghs.gov.bd
10014732,Khurushkhul Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,Khurushkhul ,u10014732@union.dghs.gov.bd
10014733,P.M Khali Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,P.M Khali ,u10014733@union.dghs.gov.bd
10014734,Pokkhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,Pokkhali ,u10014734@union.dghs.gov.bd
10014735,Varuakhali Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,Varuakhali ,u10014735@union.dghs.gov.bd
10014736,Zilonga Union Centre,20,Chittagong,22,Cox's Bazar,0,Sadar ,Cox's Bazar Sadar,0,Zilonga ,u10014736@union.dghs.gov.bd
10014737,Baharchara Union Centre,20,Chittagong,22,Cox's Bazar,0,Taknaf ,Teknaf,0,Baharchara ,u10014737@union.dghs.gov.bd
10014738,Hoykong Union Centre,20,Chittagong,22,Cox's Bazar,0,Taknaf ,Teknaf,0,Hoykong ,u10014738@union.dghs.gov.bd
10014739,Sabrang Union Centre,20,Chittagong,22,Cox's Bazar,0,Taknaf ,Teknaf,0,Sabrang ,u10014739@union.dghs.gov.bd
10014740,Taknaf Union Centre,20,Chittagong,22,Cox's Bazar,0,Taknaf ,Teknaf,0,Taknaf ,u10014740@union.dghs.gov.bd
10014741,Ratnaplang Union Centre,20,Chittagong,22,Cox's Bazar,0,Ukiya ,Ukhyia,0,Ratnaplang ,u10014741@union.dghs.gov.bd
10014742,Chagolnaia Union Centre,20,Chittagong,30,Feni,0,Chagolnaia ,Chhagalnaya,0,Chagolnaia ,u10014742@union.dghs.gov.bd
10014743,Mohamaya Union Centre,20,Chittagong,30,Feni,0,Chagolnaia ,Chhagalnaya,0,Mohamaya ,u10014743@union.dghs.gov.bd
10014744,Radhanagor Union Centre,20,Chittagong,30,Feni,0,Chagolnaia ,Chhagalnaya,0,Radhanagor ,u10014744@union.dghs.gov.bd
10014745,Eakubpur Union Centre,20,Chittagong,30,Feni,0,Dagonbhuian ,Daganbhuiya,0,Eakubpur ,u10014745@union.dghs.gov.bd
10014746,East Chandrapur Union Centre,20,Chittagong,30,Feni,0,Dagonbhuian ,Daganbhuiya,0,East Chandrapur ,u10014746@union.dghs.gov.bd
10014747,Jaylashkor Union Centre,20,Chittagong,30,Feni,0,Dagonbhuian ,Daganbhuiya,0,Jaylashkor ,u10014747@union.dghs.gov.bd
